artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,preview_url,preview_url
Husain Al Jassmi,0.158,https://api.spotify.com/v1/audio-analysis/2aT9ZGXU8FfNdfXk1iqsHj,0.419,218018,0.599,2aT9ZGXU8FfNdfXk1iqsHj,0,6,0.253,-3.636,0,0.0537,130.019,4,https://api.spotify.com/v1/tracks/2aT9ZGXU8FfNdfXk1iqsHj,audio_features,spotify:track:2aT9ZGXU8FfNdfXk1iqsHj,0.407,Bahebek Wahashteni,https://p.scdn.co/mp3-preview/8dac172d31cb1ca8d45e71be1afdc44e7a776bff?cid=f0ab2ded1b8a482188532d1f3441d07c,2aT9ZGXU8FfNdfXk1iqsHj
Hussain Aljassmi,0.032,https://api.spotify.com/v1/audio-analysis/7BHkU54RSmqhtd8TNKRKx6,0.703,185357,0.969,7BHkU54RSmqhtd8TNKRKx6,0.00431,0,0.149,-2.149,1,0.049,140.019,4,https://api.spotify.com/v1/tracks/7BHkU54RSmqhtd8TNKRKx6,audio_features,spotify:track:7BHkU54RSmqhtd8TNKRKx6,0.828,Ya Rab Tkoon Be Khair,https://p.scdn.co/mp3-preview/9398ebaa8d3f969de3df01c01d62505c60a4647a?cid=f0ab2ded1b8a482188532d1f3441d07c,7BHkU54RSmqhtd8TNKRKx6
Hussain Aljassmi,0.0984,https://api.spotify.com/v1/audio-analysis/5KaBnLxFEswfuGDRraiN4q,0.745,284727,0.732,5KaBnLxFEswfuGDRraiN4q,1.33E-06,7,0.0651,-4.774,0,0.0427,109.975,4,https://api.spotify.com/v1/tracks/5KaBnLxFEswfuGDRraiN4q,audio_features,spotify:track:5KaBnLxFEswfuGDRraiN4q,0.699,كلنا العراق,https://p.scdn.co/mp3-preview/7e78fcfd1b8b1158de95e215e6d860d17a48591e?cid=f0ab2ded1b8a482188532d1f3441d07c,5KaBnLxFEswfuGDRraiN4q
Hussain Aljassmi,0.0096,https://api.spotify.com/v1/audio-analysis/43LcT73DCDJl5Ysfhs1ioE,0.583,223190,0.484,43LcT73DCDJl5Ysfhs1ioE,7.50E-05,6,0.25,-8.493,0,0.0367,130.135,4,https://api.spotify.com/v1/tracks/43LcT73DCDJl5Ysfhs1ioE,audio_features,spotify:track:43LcT73DCDJl5Ysfhs1ioE,0.402,بحبك وحشتيني,https://p.scdn.co/mp3-preview/5bf742694eeffe727e1b5c8b60b59987b890975e?cid=f0ab2ded1b8a482188532d1f3441d07c,43LcT73DCDJl5Ysfhs1ioE
Hussain Aljassmi,0.422,https://api.spotify.com/v1/audio-analysis/1YZwEiO1KyH9IFHwrMSl6u,0.779,190400,0.712,1YZwEiO1KyH9IFHwrMSl6u,0,0,0.0852,-2.698,1,0.104,74.985,4,https://api.spotify.com/v1/tracks/1YZwEiO1KyH9IFHwrMSl6u,audio_features,spotify:track:1YZwEiO1KyH9IFHwrMSl6u,0.687,Dag El Galb,https://p.scdn.co/mp3-preview/5d8dcd405a09253e8b622bee2c6886577121e435?cid=f0ab2ded1b8a482188532d1f3441d07c,1YZwEiO1KyH9IFHwrMSl6u
Hussain Aljassmi,0.384,https://api.spotify.com/v1/audio-analysis/5BlZZscTZ3xbYVPbvqYOK2,0.685,196292,0.655,5BlZZscTZ3xbYVPbvqYOK2,0,4,0.0722,-3.876,0,0.207,79.882,4,https://api.spotify.com/v1/tracks/5BlZZscTZ3xbYVPbvqYOK2,audio_features,spotify:track:5BlZZscTZ3xbYVPbvqYOK2,0.908,Hawah Al Galb,https://p.scdn.co/mp3-preview/48e77c71fa4a78f6b2c1e6ce0a753bc44a1ea951?cid=f0ab2ded1b8a482188532d1f3441d07c,5BlZZscTZ3xbYVPbvqYOK2
Hussain Aljassmi,0.0749,https://api.spotify.com/v1/audio-analysis/0ca6IVYXcAanc0pqNl3LFe,0.306,248977,0.598,0ca6IVYXcAanc0pqNl3LFe,0,8,0.903,-8.199,1,0.1,148.839,4,https://api.spotify.com/v1/tracks/0ca6IVYXcAanc0pqNl3LFe,audio_features,spotify:track:0ca6IVYXcAanc0pqNl3LFe,0.218,El Ghargan,https://p.scdn.co/mp3-preview/5a6c33bdcaa1955a55d3a68287d8a1f7bd9ff174?cid=f0ab2ded1b8a482188532d1f3441d07c,0ca6IVYXcAanc0pqNl3LFe
Hussain Aljassmi,0.311,https://api.spotify.com/v1/audio-analysis/4klfCdVoFQCT7jyKlFlIlQ,0.626,295654,0.766,4klfCdVoFQCT7jyKlFlIlQ,8.10E-06,5,0.341,-7.908,0,0.0486,159.959,4,https://api.spotify.com/v1/tracks/4klfCdVoFQCT7jyKlFlIlQ,audio_features,spotify:track:4klfCdVoFQCT7jyKlFlIlQ,0.784,التاج,https://p.scdn.co/mp3-preview/9f19cb6f66c8f2f9a96779c3a708c960e9c57f6d?cid=f0ab2ded1b8a482188532d1f3441d07c,4klfCdVoFQCT7jyKlFlIlQ
Hussain Aljassmi,0.0983,https://api.spotify.com/v1/audio-analysis/3ZrRdDPgevGRUgERi0OucI,0.741,162286,0.8,3ZrRdDPgevGRUgERi0OucI,9.05E-05,8,0.0917,-2.61,1,0.192,104.879,4,https://api.spotify.com/v1/tracks/3ZrRdDPgevGRUgERi0OucI,audio_features,spotify:track:3ZrRdDPgevGRUgERi0OucI,0.717,Bab Rizk,https://p.scdn.co/mp3-preview/3b0a3667faf6983d90a9822681b9b72719ee7f9b?cid=f0ab2ded1b8a482188532d1f3441d07c,3ZrRdDPgevGRUgERi0OucI
Hussain Aljassmi,0.69,https://api.spotify.com/v1/audio-analysis/4Kz97anGT7r9lXqyncqAgw,0.445,204774,0.449,4Kz97anGT7r9lXqyncqAgw,0.000149,8,0.107,-7.693,1,0.0304,115.384,4,https://api.spotify.com/v1/tracks/4Kz97anGT7r9lXqyncqAgw,audio_features,spotify:track:4Kz97anGT7r9lXqyncqAgw,0.192,ما يسوى,https://p.scdn.co/mp3-preview/d64c3b89d32ed48d4995840360e7434c5329b855?cid=f0ab2ded1b8a482188532d1f3441d07c,4Kz97anGT7r9lXqyncqAgw
Hussain Aljassmi,0.227,https://api.spotify.com/v1/audio-analysis/2E57cH3XGWL2PdpBARp9Yd,0.827,250200,0.709,2E57cH3XGWL2PdpBARp9Yd,0,2,0.12,-3.876,0,0.0483,100.028,4,https://api.spotify.com/v1/tracks/2E57cH3XGWL2PdpBARp9Yd,audio_features,spotify:track:2E57cH3XGWL2PdpBARp9Yd,0.73,Very Important,https://p.scdn.co/mp3-preview/84ea46b6257e9cdd3ee1e5b4925d4e52db90eaf2?cid=f0ab2ded1b8a482188532d1f3441d07c,2E57cH3XGWL2PdpBARp9Yd
Hussain Aljassmi,0.15,https://api.spotify.com/v1/audio-analysis/4MOoQn2DMmSUepEAmq4UTn,0.548,421512,0.714,4MOoQn2DMmSUepEAmq4UTn,0,5,0.0719,-7.32,0,0.114,76.871,4,https://api.spotify.com/v1/tracks/4MOoQn2DMmSUepEAmq4UTn,audio_features,spotify:track:4MOoQn2DMmSUepEAmq4UTn,0.56,تـعبـت,https://p.scdn.co/mp3-preview/70e13b4e07e276557c504daf96cf510d75bbbf42?cid=f0ab2ded1b8a482188532d1f3441d07c,4MOoQn2DMmSUepEAmq4UTn
Hussain Aljassmi,0.354,https://api.spotify.com/v1/audio-analysis/5lcuSQuICbP7C6X9EtBhlv,0.463,268659,0.64,5lcuSQuICbP7C6X9EtBhlv,1.03E-06,4,0.308,-3.734,0,0.0531,71.809,4,https://api.spotify.com/v1/tracks/5lcuSQuICbP7C6X9EtBhlv,audio_features,spotify:track:5lcuSQuICbP7C6X9EtBhlv,0.502,Da3it Allah,https://p.scdn.co/mp3-preview/7594a2fcd480e56111fdb93b4e1dad9689eee2af?cid=f0ab2ded1b8a482188532d1f3441d07c,5lcuSQuICbP7C6X9EtBhlv
Hussain Aljassmi,0.204,https://api.spotify.com/v1/audio-analysis/3Ro4duVEwWgCyCRH4e4NWh,0.734,147692,0.871,3Ro4duVEwWgCyCRH4e4NWh,0,4,0.0922,-2.969,0,0.231,155.784,4,https://api.spotify.com/v1/tracks/3Ro4duVEwWgCyCRH4e4NWh,audio_features,spotify:track:3Ro4duVEwWgCyCRH4e4NWh,0.681,Ramadan Fi Masr Haja Taniah,https://p.scdn.co/mp3-preview/f3aff31666be30da3aadc5f6aad1f9aecf19b0a8?cid=f0ab2ded1b8a482188532d1f3441d07c,3Ro4duVEwWgCyCRH4e4NWh
Hussain Aljassmi,0.434,https://api.spotify.com/v1/audio-analysis/0wbWDDqmFwJXzJRGvlQWeE,0.234,366200,0.553,0wbWDDqmFwJXzJRGvlQWeE,5.97E-06,5,0.168,-8.83,0,0.0414,159.618,3,https://api.spotify.com/v1/tracks/0wbWDDqmFwJXzJRGvlQWeE,audio_features,spotify:track:0wbWDDqmFwJXzJRGvlQWeE,0.151,Edkhely Omri,https://p.scdn.co/mp3-preview/582cd87196473830cd1c48511da3dcafcc7a15a8?cid=f0ab2ded1b8a482188532d1f3441d07c,0wbWDDqmFwJXzJRGvlQWeE
Hussain Aljassmi,0.297,https://api.spotify.com/v1/audio-analysis/4QvVK1XeBkyABZZw4gyD0v,0.579,217783,0.715,4QvVK1XeBkyABZZw4gyD0v,0,7,0.0222,-2.633,0,0.189,83.637,4,https://api.spotify.com/v1/tracks/4QvVK1XeBkyABZZw4gyD0v,audio_features,spotify:track:4QvVK1XeBkyABZZw4gyD0v,0.925,حبيبي برشلوني,https://p.scdn.co/mp3-preview/dc15733363bcd7c29bc9f0b1dc7b4680e13749e2?cid=f0ab2ded1b8a482188532d1f3441d07c,4QvVK1XeBkyABZZw4gyD0v
Hussain Aljassmi,0.103,https://api.spotify.com/v1/audio-analysis/1d1CzLZnMfRnCiNXSyslBz,0.802,202667,0.738,1d1CzLZnMfRnCiNXSyslBz,0,8,0.0737,-3.504,1,0.131,90.005,3,https://api.spotify.com/v1/tracks/1d1CzLZnMfRnCiNXSyslBz,audio_features,spotify:track:1d1CzLZnMfRnCiNXSyslBz,0.892,Sowbna,https://p.scdn.co/mp3-preview/5074a41951577465dcfac993287a3cdabbf79356?cid=f0ab2ded1b8a482188532d1f3441d07c,1d1CzLZnMfRnCiNXSyslBz
Hussain Aljassmi,0.076,https://api.spotify.com/v1/audio-analysis/3dl5HjZ7kdsvibYRTozyjE,0.711,245505,0.651,3dl5HjZ7kdsvibYRTozyjE,0,7,0.096,-4.463,0,0.0443,121.028,4,https://api.spotify.com/v1/tracks/3dl5HjZ7kdsvibYRTozyjE,audio_features,spotify:track:3dl5HjZ7kdsvibYRTozyjE,0.523,Ma B7ebak,https://p.scdn.co/mp3-preview/c3f3cc2ee8ecab42fa91da18558c69ae68095eb3?cid=f0ab2ded1b8a482188532d1f3441d07c,3dl5HjZ7kdsvibYRTozyjE
Hussain Aljassmi,0.586,https://api.spotify.com/v1/audio-analysis/6j0RxvJSdrxw2vvhRHXBST,0.487,123873,0.649,6j0RxvJSdrxw2vvhRHXBST,0,10,0.325,-5.869,1,0.0395,134.156,4,https://api.spotify.com/v1/tracks/6j0RxvJSdrxw2vvhRHXBST,audio_features,spotify:track:6j0RxvJSdrxw2vvhRHXBST,0.556,الصراط المستقيم,https://p.scdn.co/mp3-preview/1abb833e9dbd23db9fe63be57b7a2ca45c51f7f4?cid=f0ab2ded1b8a482188532d1f3441d07c,6j0RxvJSdrxw2vvhRHXBST
Hussain Aljassmi,0.227,https://api.spotify.com/v1/audio-analysis/6LooAcs36AGEzI7lmI2riN,0.287,241993,0.346,6LooAcs36AGEzI7lmI2riN,1.18E-06,9,0.686,-7.641,0,0.0363,96.586,4,https://api.spotify.com/v1/tracks/6LooAcs36AGEzI7lmI2riN,audio_features,spotify:track:6LooAcs36AGEzI7lmI2riN,0.126,Sheft,https://p.scdn.co/mp3-preview/cc0332718d078a333c93671096ba74f0e4425737?cid=f0ab2ded1b8a482188532d1f3441d07c,6LooAcs36AGEzI7lmI2riN
Rashed Al-Majed,0.284,https://api.spotify.com/v1/audio-analysis/0Sa90lwNm34LvVNy9h7yoI,0.704,360072,0.647,0Sa90lwNm34LvVNy9h7yoI,3.29E-05,5,0.0749,-13.094,1,0.0691,104.49,4,https://api.spotify.com/v1/tracks/0Sa90lwNm34LvVNy9h7yoI,audio_features,spotify:track:0Sa90lwNm34LvVNy9h7yoI,0.76,مشكلني,https://p.scdn.co/mp3-preview/ea157b296cb8e9e3d697c8520ff5c015edf3a925?cid=f0ab2ded1b8a482188532d1f3441d07c,0Sa90lwNm34LvVNy9h7yoI
Hussain Aljassmi,0.069,https://api.spotify.com/v1/audio-analysis/0OdUhrsZ1969Pebh6CwvqM,0.782,258571,0.584,0OdUhrsZ1969Pebh6CwvqM,0,5,0.242,-4.407,0,0.196,83.854,4,https://api.spotify.com/v1/tracks/0OdUhrsZ1969Pebh6CwvqM,audio_features,spotify:track:0OdUhrsZ1969Pebh6CwvqM,0.816,Ghir,https://p.scdn.co/mp3-preview/350414b03ebab1162915d340f218a14216f2861b?cid=f0ab2ded1b8a482188532d1f3441d07c,0OdUhrsZ1969Pebh6CwvqM
Hussain Aljassmi,0.0613,https://api.spotify.com/v1/audio-analysis/0uyZD0yC6r1wTMBodo45IO,0.328,435001,0.877,0uyZD0yC6r1wTMBodo45IO,0.000123,0,0.369,-5.441,1,0.174,148.899,4,https://api.spotify.com/v1/tracks/0uyZD0yC6r1wTMBodo45IO,audio_features,spotify:track:0uyZD0yC6r1wTMBodo45IO,0.635,Ama Baraw,https://p.scdn.co/mp3-preview/98da24e9df0df56206fc1a89b71471166fc47c78?cid=f0ab2ded1b8a482188532d1f3441d07c,0uyZD0yC6r1wTMBodo45IO
Hussain Aljassmi,0.368,https://api.spotify.com/v1/audio-analysis/7lAhcqd3Idq1tMBql79r3g,0.773,216533,0.68,7lAhcqd3Idq1tMBql79r3g,1.84E-06,7,0.215,-6.316,1,0.089,144.997,4,https://api.spotify.com/v1/tracks/7lAhcqd3Idq1tMBql79r3g,audio_features,spotify:track:7lAhcqd3Idq1tMBql79r3g,0.734,Ostaz Fel Donia,https://p.scdn.co/mp3-preview/5f8c3d1ad6d9f59d62253cfb34efd33ca1bcaad8?cid=f0ab2ded1b8a482188532d1f3441d07c,7lAhcqd3Idq1tMBql79r3g
Rashed Al-Majed,0.627,https://api.spotify.com/v1/audio-analysis/0HCuluwya0O4PsB0rva2rn,0.676,331667,0.884,0HCuluwya0O4PsB0rva2rn,0,4,0.23,-3.836,0,0.157,82.457,4,https://api.spotify.com/v1/tracks/0HCuluwya0O4PsB0rva2rn,audio_features,spotify:track:0HCuluwya0O4PsB0rva2rn,0.782,Al Gharqan,https://p.scdn.co/mp3-preview/7bd53f680db1f6f13e577a57491ef18dd22b858a?cid=f0ab2ded1b8a482188532d1f3441d07c,0HCuluwya0O4PsB0rva2rn
Hussain Aljassmi,0.402,https://api.spotify.com/v1/audio-analysis/08lFHFWtYRxClwxuHTo6rD,0.749,229042,0.87,08lFHFWtYRxClwxuHTo6rD,3.25E-05,4,0.279,-6.457,0,0.0681,103.969,4,https://api.spotify.com/v1/tracks/08lFHFWtYRxClwxuHTo6rD,audio_features,spotify:track:08lFHFWtYRxClwxuHTo6rD,0.66,قول رجعت لي,https://p.scdn.co/mp3-preview/3323844a874bd98558cbc8fae4aa36f9551eb992?cid=f0ab2ded1b8a482188532d1f3441d07c,08lFHFWtYRxClwxuHTo6rD
Hussain Aljassmi,0.532,https://api.spotify.com/v1/audio-analysis/4rmt3rs6KdMzeFZWX7I84K,0.661,231497,0.534,4rmt3rs6KdMzeFZWX7I84K,1.93E-06,5,0.279,-9.603,0,0.0437,111.837,5,https://api.spotify.com/v1/tracks/4rmt3rs6KdMzeFZWX7I84K,audio_features,spotify:track:4rmt3rs6KdMzeFZWX7I84K,0.687,Shara Elsama,https://p.scdn.co/mp3-preview/de43906a59c8e2f86d77cedfba391433674d3a18?cid=f0ab2ded1b8a482188532d1f3441d07c,4rmt3rs6KdMzeFZWX7I84K
Hussain Aljassmi,0.328,https://api.spotify.com/v1/audio-analysis/1aIysPTbYWjoDlnXR8dwCE,0.69,250516,0.727,1aIysPTbYWjoDlnXR8dwCE,6.78E-06,0,0.0892,-4.251,1,0.103,149.995,4,https://api.spotify.com/v1/tracks/1aIysPTbYWjoDlnXR8dwCE,audio_features,spotify:track:1aIysPTbYWjoDlnXR8dwCE,0.765,Alammeh Lah,https://p.scdn.co/mp3-preview/a062e069b58b0dce8a590272213b2051fed631bc?cid=f0ab2ded1b8a482188532d1f3441d07c,1aIysPTbYWjoDlnXR8dwCE
Hussain Aljassmi,0.195,https://api.spotify.com/v1/audio-analysis/6Rn1c15zyjxUcabm2vMueZ,0.723,209533,0.695,6Rn1c15zyjxUcabm2vMueZ,0,7,0.0717,-3.971,0,0.0655,99.816,4,https://api.spotify.com/v1/tracks/6Rn1c15zyjxUcabm2vMueZ,audio_features,spotify:track:6Rn1c15zyjxUcabm2vMueZ,0.647,Foq,https://p.scdn.co/mp3-preview/85750bcdef6504b35a6f0fd3cfed077d0d8f586b?cid=f0ab2ded1b8a482188532d1f3441d07c,6Rn1c15zyjxUcabm2vMueZ
Ryan Tedder,0.0111,https://api.spotify.com/v1/audio-analysis/6sgemIMI8tN5Q7vYgZ4Scl,0.615,255066,0.664,6sgemIMI8tN5Q7vYgZ4Scl,0,0,0.0987,-8.496,1,0.0319,140.956,4,https://api.spotify.com/v1/tracks/6sgemIMI8tN5Q7vYgZ4Scl,audio_features,spotify:track:6sgemIMI8tN5Q7vYgZ4Scl,0.422,Right Where I'm Supposed to Be,https://p.scdn.co/mp3-preview/f8dfca37767f7a09f4afaeca5940c69954ccc4c0?cid=f0ab2ded1b8a482188532d1f3441d07c,6sgemIMI8tN5Q7vYgZ4Scl
Hussain Aljassmi,0.317,https://api.spotify.com/v1/audio-analysis/70LGhL9RBS6OSP6yn75Uy9,0.465,357747,0.426,70LGhL9RBS6OSP6yn75Uy9,0.183,4,0.217,-13.855,0,0.0466,139.617,4,https://api.spotify.com/v1/tracks/70LGhL9RBS6OSP6yn75Uy9,audio_features,spotify:track:70LGhL9RBS6OSP6yn75Uy9,0.347,باودعك,https://p.scdn.co/mp3-preview/b9dd1eab036866a757a5db11538255b3d1bff86b?cid=f0ab2ded1b8a482188532d1f3441d07c,70LGhL9RBS6OSP6yn75Uy9
Hussain Aljassmi,0.365,https://api.spotify.com/v1/audio-analysis/3n5Oexw0jHyN4nQclbd05r,0.401,362603,0.634,3n5Oexw0jHyN4nQclbd05r,0,7,0.197,-6.079,0,0.164,162.39,3,https://api.spotify.com/v1/tracks/3n5Oexw0jHyN4nQclbd05r,audio_features,spotify:track:3n5Oexw0jHyN4nQclbd05r,0.614,ابشرك,https://p.scdn.co/mp3-preview/d0e6a910c269ffbff618131c7c152676dbb3ffa2?cid=f0ab2ded1b8a482188532d1f3441d07c,3n5Oexw0jHyN4nQclbd05r
Hussain Aljassmi,0.704,https://api.spotify.com/v1/audio-analysis/1A32gfZPQjn4CJojB8Q08w,0.411,386328,0.454,1A32gfZPQjn4CJojB8Q08w,0,9,0.0729,-4.536,0,0.0348,105.299,4,https://api.spotify.com/v1/tracks/1A32gfZPQjn4CJojB8Q08w,audio_features,spotify:track:1A32gfZPQjn4CJojB8Q08w,0.427,Ma Nesitak,https://p.scdn.co/mp3-preview/f28a76a71ed570c6ffc668e112138ca0a0b42877?cid=f0ab2ded1b8a482188532d1f3441d07c,1A32gfZPQjn4CJojB8Q08w
Hussain Aljassmi,0.0321,https://api.spotify.com/v1/audio-analysis/580A4BgTkYTj9F9NcSjpoX,0.662,256235,0.564,580A4BgTkYTj9F9NcSjpoX,0.000156,11,0.109,-14.338,0,0.132,92.481,4,https://api.spotify.com/v1/tracks/580A4BgTkYTj9F9NcSjpoX,audio_features,spotify:track:580A4BgTkYTj9F9NcSjpoX,0.769,قاصد,https://p.scdn.co/mp3-preview/5b7257fdd9fcf257b32699ba40f8ccb0ebb673ff?cid=f0ab2ded1b8a482188532d1f3441d07c,580A4BgTkYTj9F9NcSjpoX
Hussain Aljassmi,0.638,https://api.spotify.com/v1/audio-analysis/3KOxycw0IufIt5fARl3WXj,0.453,272066,0.597,3KOxycw0IufIt5fARl3WXj,0,1,0.103,-5.907,1,0.121,113.075,3,https://api.spotify.com/v1/tracks/3KOxycw0IufIt5fARl3WXj,audio_features,spotify:track:3KOxycw0IufIt5fARl3WXj,0.535,وتبقى لي,https://p.scdn.co/mp3-preview/d934a51e1742d4ef459f299702dd3773ab8d409a?cid=f0ab2ded1b8a482188532d1f3441d07c,3KOxycw0IufIt5fARl3WXj
Ahmed Mekky,0.319,https://api.spotify.com/v1/audio-analysis/2LXdEuFjon9uNIXbtoic6y,0.605,232455,0.889,2LXdEuFjon9uNIXbtoic6y,0,8,0.121,-5.456,1,0.318,135.911,4,https://api.spotify.com/v1/tracks/2LXdEuFjon9uNIXbtoic6y,audio_features,spotify:track:2LXdEuFjon9uNIXbtoic6y,0.573,ولعانه,https://p.scdn.co/mp3-preview/594d7f175da85c89aa0bac374857f992912e7be2?cid=f0ab2ded1b8a482188532d1f3441d07c,2LXdEuFjon9uNIXbtoic6y
Telecom Egypt,0.0845,https://api.spotify.com/v1/audio-analysis/53NXe3kkRKLOHetbquwSxt,0.779,190616,0.808,53NXe3kkRKLOHetbquwSxt,4.86E-06,1,0.0656,-4.287,1,0.292,140.241,4,https://api.spotify.com/v1/tracks/53NXe3kkRKLOHetbquwSxt,audio_features,spotify:track:53NXe3kkRKLOHetbquwSxt,0.52,اغنية اقوى ميكس من وي,https://p.scdn.co/mp3-preview/076eb8886231858088d205f2adfe64d89e18f588?cid=f0ab2ded1b8a482188532d1f3441d07c,53NXe3kkRKLOHetbquwSxt
Ahmed Mekky,0.524,https://api.spotify.com/v1/audio-analysis/2BPCeosLLWCMVKfZn3hZzF,0.698,275703,0.544,2BPCeosLLWCMVKfZn3hZzF,9.39E-06,8,0.133,-9.503,0,0.254,84.052,4,https://api.spotify.com/v1/tracks/2BPCeosLLWCMVKfZn3hZzF,audio_features,spotify:track:2BPCeosLLWCMVKfZn3hZzF,0.73,Aghla Men Al Yaqout,https://p.scdn.co/mp3-preview/17df03b2e61c11e10768e7441cd5800982b06d9a?cid=f0ab2ded1b8a482188532d1f3441d07c,2BPCeosLLWCMVKfZn3hZzF
Ahmed Mekky,0.337,https://api.spotify.com/v1/audio-analysis/72TbP7lgOyZj7RnHpXXhmb,0.664,353230,0.916,72TbP7lgOyZj7RnHpXXhmb,0,2,0.202,-4.803,1,0.305,91.88,4,https://api.spotify.com/v1/tracks/72TbP7lgOyZj7RnHpXXhmb,audio_features,spotify:track:72TbP7lgOyZj7RnHpXXhmb,0.769,Akhret Al Shaqawa,https://p.scdn.co/mp3-preview/53210fb315d2aaf6a53fe3dfac82fd1ca9c22c29?cid=f0ab2ded1b8a482188532d1f3441d07c,72TbP7lgOyZj7RnHpXXhmb
Ahmed Malek,0.393,https://api.spotify.com/v1/audio-analysis/7JTuEIBZuE356hMGiF8Yy9,0.561,156000,0.648,7JTuEIBZuE356hMGiF8Yy9,0.96,0,0.265,-9.569,1,0.0412,98.534,4,https://api.spotify.com/v1/tracks/7JTuEIBZuE356hMGiF8Yy9,audio_features,spotify:track:7JTuEIBZuE356hMGiF8Yy9,0.302,Maya,https://p.scdn.co/mp3-preview/1274f69144074fae562fd7c882dd7a6fc75c7956?cid=f0ab2ded1b8a482188532d1f3441d07c,7JTuEIBZuE356hMGiF8Yy9
Ahmed Mekky,0.436,https://api.spotify.com/v1/audio-analysis/6ifEveVxI5hlz7ceA2nvCy,0.496,324053,0.724,6ifEveVxI5hlz7ceA2nvCy,1.52E-06,2,0.676,-7.038,0,0.301,80.674,4,https://api.spotify.com/v1/tracks/6ifEveVxI5hlz7ceA2nvCy,audio_features,spotify:track:6ifEveVxI5hlz7ceA2nvCy,0.338,Wa'fet Nasyet Zaman,https://p.scdn.co/mp3-preview/d248b0c565a834d895af6ac0524b83ca6fb640b4?cid=f0ab2ded1b8a482188532d1f3441d07c,6ifEveVxI5hlz7ceA2nvCy
Ahmed Malek,0.198,https://api.spotify.com/v1/audio-analysis/6Kp52G7u4E5gWhUqy7YQJt,0.608,163000,0.795,6Kp52G7u4E5gWhUqy7YQJt,0.362,0,0.102,-8.924,0,0.029,152.412,4,https://api.spotify.com/v1/tracks/6Kp52G7u4E5gWhUqy7YQJt,audio_features,spotify:track:6Kp52G7u4E5gWhUqy7YQJt,0.961,Bossa,https://p.scdn.co/mp3-preview/357a9cc22438ca246a680c7665f67d13bb9e2985?cid=f0ab2ded1b8a482188532d1f3441d07c,6Kp52G7u4E5gWhUqy7YQJt
Ahmed Mekky,0.557,https://api.spotify.com/v1/audio-analysis/2ZtpKRGfw3QkN8ZbMKmnSn,0.564,380239,0.562,2ZtpKRGfw3QkN8ZbMKmnSn,0,7,0.11,-8.26,1,0.221,78.625,4,https://api.spotify.com/v1/tracks/2ZtpKRGfw3QkN8ZbMKmnSn,audio_features,spotify:track:2ZtpKRGfw3QkN8ZbMKmnSn,0.654,Atr El Hayah,https://p.scdn.co/mp3-preview/2f6796837d55289e9fbf6d25f3097fe9e401c576?cid=f0ab2ded1b8a482188532d1f3441d07c,2ZtpKRGfw3QkN8ZbMKmnSn
Ahmed Mekky,0.328,https://api.spotify.com/v1/audio-analysis/0kvX3XoSKkzDKxQV1Lpf1g,0.635,301141,0.883,0kvX3XoSKkzDKxQV1Lpf1g,0,9,0.0849,-4.912,1,0.232,110.679,5,https://api.spotify.com/v1/tracks/0kvX3XoSKkzDKxQV1Lpf1g,audio_features,spotify:track:0kvX3XoSKkzDKxQV1Lpf1g,0.738,Facebooky,https://p.scdn.co/mp3-preview/10d43912aabded7d9c2fe9486a24e488113d7138?cid=f0ab2ded1b8a482188532d1f3441d07c,0kvX3XoSKkzDKxQV1Lpf1g
Ahmed Mekky,0.569,https://api.spotify.com/v1/audio-analysis/4QjK1hNklJx4hixvG2qB7L,0.487,225200,0.676,4QjK1hNklJx4hixvG2qB7L,0.000822,5,0.392,-7.064,0,0.33,79.396,4,https://api.spotify.com/v1/tracks/4QjK1hNklJx4hixvG2qB7L,audio_features,spotify:track:4QjK1hNklJx4hixvG2qB7L,0.386,Ayam Zaman,https://p.scdn.co/mp3-preview/42d1152350675bf13c7ca23b411e4845eee3b01c?cid=f0ab2ded1b8a482188532d1f3441d07c,4QjK1hNklJx4hixvG2qB7L
Ahmed Malek,0.362,https://api.spotify.com/v1/audio-analysis/0nJPzwRclRWEniqHGQxdUv,0.585,209000,0.595,0nJPzwRclRWEniqHGQxdUv,0.852,9,0.303,-11.119,0,0.0369,104.188,4,https://api.spotify.com/v1/tracks/0nJPzwRclRWEniqHGQxdUv,audio_features,spotify:track:0nJPzwRclRWEniqHGQxdUv,0.701,Autopsie d'un complot,https://p.scdn.co/mp3-preview/5b985bcaa6e0f02497f1830705ef5946571c6530?cid=f0ab2ded1b8a482188532d1f3441d07c,0nJPzwRclRWEniqHGQxdUv
Ahmed Mekky,0.342,https://api.spotify.com/v1/audio-analysis/5cGFnJsQEAI22nzh7brl1K,0.544,221333,0.664,5cGFnJsQEAI22nzh7brl1K,0.00447,10,0.0946,-6.469,1,0.0843,80.557,4,https://api.spotify.com/v1/tracks/5cGFnJsQEAI22nzh7brl1K,audio_features,spotify:track:5cGFnJsQEAI22nzh7brl1K,0.521,Taraqt Baabak,https://p.scdn.co/mp3-preview/2def12945a1a8bf0e1d471636c98f4c6dfd93140?cid=f0ab2ded1b8a482188532d1f3441d07c,5cGFnJsQEAI22nzh7brl1K
